"SamplingSize","SobolSampleID","ntree","minbucket","MeanRowsError","SdRowsError"
32,45,17,8,8.51953843225459,3.90166414095729
32,46,14,2,6.47160795930261,2.70990683929902
32,47,4,7,8.19313734631457,3.64001269703547
32,48,3,2,7.3455987488665,3.03603999200715
32,49,14,7,8.10189527613775,3.56702926018449
32,50,17,5,7.15149131661436,3.14070350292876
32,51,9,8,8.67779374270143,3.80432056501346
32,52,7,4,7.14347327905341,3.38287778090028
32,53,19,9,9.07800145181142,3.96364536788022
32,54,11,3,6.64646665035353,3.07454775870306
32,55,6,6,7.60499244419982,3.53298995656749
32,56,5,5,7.39674369574616,3.13543020294526
32,57,13,8,8.59083737115539,3.89730855305253
32,58,19,1,5.89293976581841,2.58930712424113
32,59,9,7,8.1335208171438,3.60389822591672
32,60,11,2,6.65306056471539,2.83274840047142
32,61,17,6,7.53697956000431,3.51239528122662
32,62,15,4,6.82890996068655,3.2183023174899
32,63,3,10,9.42518595533571,4.2665501610718
32,64,3,5,7.76361870223158,2.8083489597231
32,65,15,9,9.1722568949458,3.93272816040536
32,66,16,1,5.96421028170473,2.57339806545783
32,67,11,7,8.1852215927963,3.58882676688551
32,68,9,2,6.85514000940789,2.86070896612764
32,69,19,6,7.46955219818725,3.48579529865427
32,70,13,3,6.63642454688995,3.06389983944276
32,71,5,10,9.37751204048836,4.19504714064005
32,72,6,2,7.08701160441666,2.74389141580586
32,73,12,7,8.1761166910386,3.58474783258896
32,74,19,5,7.14323741870368,3.14337969166982
32,75,7,8,8.7140211663967,3.66186731989057
32,76,9,4,7.01915879728964,3.33797578818831
32,77,17,9,9.12167000907391,3.97032741784747
32,78,14,3,6.53352560159568,3.02567515232173
32,79,4,6,7.69172792028959,3.5898251021782
32,80,4,3,6.85089362191165,3.12019347087567
32,81,14,6,7.55082282773685,3.59512798451935
32,82,17,4,6.80743532285509,3.22274105262717
32,83,10,9,9.21948582753205,3.96359025853055
32,84,7,5,7.19592861550763,3.15911151705071
32,85,20,8,8.52547678316731,3.90052270513696
32,86,12,2,6.55358190876507,2.79275170184572
32,87,6,7,8.2415894545074,3.67348873769826
32,88,4,4,7.45550548760733,3.44380563193525
32,89,12,10,9.36978166120845,4.25899215918688
32,90,18,3,6.43419623996801,2.96386255761837
32,91,8,6,7.58769024023927,3.61823047781143
32,92,10,1,6.05864459174839,2.67609386204306
32,93,16,7,8.1012800687255,3.60686861856051
32,94,14,5,7.25816137736934,3.15658977358177
32,95,2,9,9.44027484158664,4.22256486759094
32,96,3,1,7.17387712510678,2.96894265886241
32,97,15,8,8.56956618737424,3.90526329739956
32,98,16,5,7.16975383057473,3.13573960790591
32,99,10,9,9.21948582753205,3.96359025853055
32,100,8,3,6.75702535712867,3.18683576423053
48,1,15,6,6.39950397849796,3.04822661624706
48,2,16,3,5.27646737420068,2.54883955231486
48,3,10,10,7.98139535135153,3.73125133686243
48,4,8,5,6.07407415935509,2.69151313780446
48,5,18,9,7.38910280824539,3.39047294522178
48,6,13,2,5.01476096912339,2.53319546457805
48,7,5,8,7.08651164740526,3.0683101603759
48,8,6,4,5.56441569741971,2.78590425739826
48,9,11,9,7.52459561053578,3.47925448505431
48,10,19,3,5.21467900636402,2.56207998560917
48,11,7,6,6.44989035432084,2.9787479636072
48,12,9,2,5.13412903251288,2.59174121325569
48,13,17,7,6.52832273984361,2.90162758649812
48,14,13,5,5.75212252087418,2.64974796132642
48,15,3,8,7.11176854857589,3.00230475125921
48,16,4,5,6.28588395314853,2.88621185557834
48,17,14,8,6.95831841643242,3.09514298724298
48,18,18,2,4.98172541240014,2.55163262094271
48,19,10,7,6.57392720593961,2.90703401964097
48,20,8,3,5.56071148728207,2.6448297631825
48,21,20,6,6.33765688565343,3.00245964600908
48,22,12,4,5.35788643988938,2.66299305675462
48,23,6,9,7.61000763867214,3.5509262380321
48,24,5,1,5.49496990102659,2.75201465909912
48,25,12,7,6.48543076997912,2.84157803915605
48,26,18,4,5.30453297157899,2.61427832024357
48,27,8,8,7.07221813064102,3.11105181121002
48,28,10,4,5.36529341558605,2.67726400498375
48,29,16,10,7.81409804304414,3.58652901191312
48,30,15,3,5.33573972949844,2.58259489205706
48,31,2,7,7.5768271997802,3.10312877545746
48,32,2,3,6.44717539392958,3.07612186705011
48,33,15,10,7.84167914996872,3.60316448558347
48,34,16,2,5.02180835709343,2.57348536548714
48,35,10,6,6.42253331679081,3.02044299902364
48,36,8,1,5.19673171185755,2.71131243009757
48,37,18,8,6.95887039643154,3.13441821267479
48,38,12,5,5.80719417973353,2.67176813971375
48,39,4,9,7.53150448682771,3.46962578858654
48,40,6,3,5.68706281043599,2.73772260306074
48,41,12,6,6.41598436199571,3.0298286679659
48,42,19,4,5.28671948190982,2.61055728819797
48,43,7,9,7.54161995000538,3.47301843242765
48,44,9,5,5.95452388766188,2.68274087362251
48,45,17,8,6.94614961776385,3.11995325366273
48,46,14,2,5.02996577720107,2.55839972178964
48,47,4,7,6.83143174469581,2.95955884557552
48,48,3,2,6.04125769806075,2.84027311770665
48,49,14,7,6.51206620847438,2.86888664224216
48,50,17,5,5.73184763173189,2.63882003348441
48,51,9,8,7.05951195728935,3.14786897931039
48,52,7,4,5.48254015020428,2.70541237108689
48,53,19,9,7.39458876492181,3.40408217318665
48,54,11,3,5.38822738232865,2.59225838289237
48,55,6,6,6.54409390301877,3.0475889470532
48,56,5,5,6.20423368808593,2.86801684523538
48,57,13,8,6.9801358195067,3.10615319065283
48,58,19,1,4.78344663914211,2.5025931611261
48,59,9,7,6.58749918637643,2.9223174753231
48,60,11,2,5.02705465268965,2.55096511138195
48,61,17,6,6.34445411153767,3.03180115900036
48,62,15,4,5.28417902920925,2.62069414825542
48,63,3,10,8.30426170332718,3.91245529866916
48,64,3,5,6.52799873145509,3.03442412173906
48,65,15,9,7.46537552729365,3.4572141276963
48,66,16,1,4.86019648263349,2.5413950367471
48,67,11,7,6.56271484491585,2.90281474024936
48,68,9,2,5.13412903251288,2.59174121325569
48,69,19,6,6.32430727211711,2.99293432151631
48,70,13,3,5.35181741043465,2.60740001890778
48,71,5,10,8.10068489075934,3.81747588351804
48,72,6,2,5.43123948899668,2.6792295667776
48,73,12,7,6.48543076997912,2.84157803915605
48,74,19,5,5.72537146692,2.65927585536134
48,75,7,8,7.05161686249436,3.10348396070591
48,76,9,4,5.38946048805026,2.68599757859381
48,77,17,9,7.41651256578441,3.40413264760143
48,78,14,3,5.328869190306,2.56777728982038
48,79,4,6,6.72450619660538,3.10571582046391
48,80,4,3,5.90079344301626,2.88986758832436
48,81,14,6,6.43122850581975,3.05445309798944
48,82,17,4,5.29688680055138,2.61878608597582
48,83,10,9,7.50187006504658,3.46995610101136
48,84,7,5,6.08170458176701,2.72895832249973
48,85,20,8,6.97016716590018,3.1691613171727
48,86,12,2,5.08982926804827,2.58921091670832
48,87,6,7,6.61862987981884,2.92132034309198
48,88,4,4,5.87835191783706,2.85193265913147
48,89,12,10,7.90146969271463,3.67293709655204
48,90,18,3,5.22290369857338,2.56560237628588
48,91,8,6,6.40193021717338,2.93526713648557
48,92,10,1,5.07900533894411,2.63775038333788
48,93,16,7,6.52540297343315,2.88723873151596
48,94,14,5,5.71687035453814,2.63911791417229
48,95,2,9,7.93517790554228,3.68786383854443
48,96,3,1,5.91768062884096,2.84586681693534
48,97,15,8,6.94639446154882,3.11511186808104
48,98,16,5,5.72207807582255,2.64408380868781
48,99,10,9,7.50187006504658,3.46995610101136
48,100,8,3,5.56071148728207,2.6448297631825
64,1,15,6,5.29750041956895,2.65192145959318
64,2,16,3,4.18764022144098,2.13447567613989
64,3,10,10,6.566208641497,3.13657813345609
64,4,8,5,4.98596097752527,2.56758070124911
64,5,18,9,6.34275857242152,3.01365194066113
64,6,13,2,3.90787805026039,2.06958717248081
64,7,5,8,6.20582174029719,3.07210715445693
64,8,6,4,4.56481699393607,2.32822880730789
64,9,11,9,6.43739415157046,3.0479074450271
64,10,19,3,4.11034411042476,2.09303968072359
64,11,7,6,5.32625786070268,2.61313523964285
64,12,9,2,4.03435779159323,2.10468213083293
64,13,17,7,5.63702056833307,2.75851887571613
64,14,13,5,4.92996055564468,2.56454957349527
64,15,3,8,6.46324248592332,3.1163955104901
64,16,4,5,5.26967702593249,2.55232515078932
64,17,14,8,6.03093960419047,2.93105087752083
64,18,18,2,3.82163092651543,2.04061177449701
64,19,10,7,5.62501095039683,2.71963864573771
64,20,8,3,4.26260973647534,2.12819731962103
64,21,20,6,5.26042470953936,2.6498722422656
64,22,12,4,4.41509342521998,2.33590418607632
64,23,6,9,6.58005703175396,3.08457048601623
64,24,5,1,4.35182391919481,2.11936708726271
64,25,12,7,5.62892047015347,2.75321444745056
64,26,18,4,4.40442781386033,2.3248950357569
64,27,8,8,6.06469150766536,2.95143189222048
64,28,10,4,4.48978119376404,2.38551979232052
64,29,16,10,6.53929288916778,3.1572767979989
64,30,15,3,4.19148376440212,2.13842835596521
64,31,2,7,5.93586568439388,2.79029251026441
64,32,2,3,5.01461759705991,2.45488376705619
64,33,15,10,6.55165872727567,3.16416750697115
64,34,16,2,3.84521111564686,2.05288936573978
64,35,10,6,5.39605106621447,2.67351926959726
64,36,8,1,4.0746591959641,2.05306521369817
64,37,18,8,6.00964876830496,2.92102187411991
64,38,12,5,4.92505086675038,2.54780903190288
64,39,4,9,6.72840724646688,3.145628167523
64,40,6,3,4.35318121874219,2.23872329812736
64,41,12,6,5.32674887295875,2.62342988096189
64,42,19,4,4.41101294746176,2.33811648064514
64,43,7,9,6.52170880172277,3.06485507153883
64,44,9,5,5.03701741420571,2.58078403101563
64,45,17,8,5.98284731279709,2.90221155096277
64,46,14,2,3.87150023701003,2.05426043001512
64,47,4,7,5.76432337073723,2.76360071193675
64,48,3,2,4.26214171566396,2.13136905041679
64,49,14,7,5.62929135199477,2.75667830274243
64,50,17,5,4.86193983415958,2.52617933766706
64,51,9,8,6.03345071657007,2.93844773755113
64,52,7,4,4.57109140848545,2.37471227912089
64,53,19,9,6.35701534994236,3.02492112526362
64,54,11,3,4.26687409921008,2.13553449063348
64,55,6,6,5.31555517690604,2.59367351952232
64,56,5,5,5.14354381016818,2.52522633162039
64,57,13,8,6.04630582856497,2.96020974189591
64,58,19,1,3.86923306401054,1.96141915249301
64,59,9,7,5.5909723298233,2.70353037909467
64,60,11,2,3.94503586406048,2.05754469149253
64,61,17,6,5.27760694103789,2.64279190176108
64,62,15,4,4.4264742463098,2.33583261547091
64,63,3,10,6.9298098377431,3.23898789878485
64,64,3,5,5.31093662121688,2.55717365727514
64,65,15,9,6.3516082167246,3.01769278987268
64,66,16,1,3.90607050369201,1.99783054592207
64,67,11,7,5.63185893816115,2.74667853089035
64,68,9,2,4.03435779159323,2.10468213083293
64,69,19,6,5.25916350818431,2.64785877255655
64,70,13,3,4.24583371817007,2.12703068213809
64,71,5,10,6.78470632846965,3.21502708098547
64,72,6,2,4.13073235403392,2.18134806844882
64,73,12,7,5.62892047015347,2.75321444745056
64,74,19,5,4.88866572087157,2.52654689531369
64,75,7,8,6.08980269178562,2.96177446428182
64,76,9,4,4.51335072718614,2.38284616988255
64,77,17,9,6.32357651052279,3.00147859428209
64,78,14,3,4.21962522749574,2.1364552977738
64,79,4,6,5.41181153032639,2.62655130258568
64,80,4,3,4.41280000818705,2.11452325519866
64,81,14,6,5.29981506466395,2.63123869653232
64,82,17,4,4.39894387410942,2.31418856752805
64,83,10,9,6.45278411277856,3.05169902068045
64,84,7,5,5.04970489347716,2.54180517017283
64,85,20,8,5.99634990859304,2.93104533544259
64,86,12,2,3.96019775146523,2.09050448440194
64,87,6,7,5.75548961944587,2.81140644589798
64,88,4,4,4.76411532953449,2.3777651118654
64,89,12,10,6.57388612621591,3.16625026615187
64,90,18,3,4.15990342902689,2.11074587152677
64,91,8,6,5.34193031783479,2.65842495864649
64,92,10,1,4.01271653872693,2.02362871129515
64,93,16,7,5.60856194566342,2.73742812644745
64,94,14,5,4.9170992474032,2.54978191702949
64,95,2,9,7.02889425153041,3.23273996317845
64,96,3,1,4.41533323697545,2.09829976463635
64,97,15,8,6.029047613127,2.92931306243168
64,98,16,5,4.87773991752956,2.52805480944626
64,99,10,9,6.45278411277856,3.05169902068045
64,100,8,3,4.26260973647534,2.12819731962103
80,1,15,6,4.2693925893459,1.92102708312001
80,2,16,3,3.13572834348281,1.33690707332171
80,3,10,10,5.75648295556726,2.64464467214416
80,4,8,5,3.8874519414868,1.74386300029106
80,5,18,9,5.39667130977162,2.5338424127269
80,6,13,2,2.87902346929181,1.25540253408165
80,7,5,8,5.11438030373145,2.38359447621696
80,8,6,4,3.55347467250699,1.58176106669771
80,9,11,9,5.47708397966171,2.60555985473186
80,10,19,3,3.07208156511536,1.30428738600878
80,11,7,6,4.32097330494136,1.91208568328808
80,12,9,2,3.10113189005859,1.38946995637668
80,13,17,7,4.57532436775926,2.05334973997286
80,14,13,5,3.8121197674478,1.72590143821918
80,15,3,8,5.22780438382307,2.38401827420872
80,16,4,5,3.91664158953481,1.698091729032
80,17,14,8,5.04069167052713,2.33828183255122
80,18,18,2,2.86461318652135,1.26792930402723
80,19,10,7,4.57735436708716,2.07951522537913
80,20,8,3,3.22119813555904,1.36002539873966
80,21,20,6,4.19990287963488,1.90328707036409
80,22,12,4,3.26770118289333,1.43387750380231
80,23,6,9,5.49330422957707,2.62153140993426
80,24,5,1,3.11506867708183,1.44261615009713
80,25,12,7,4.61462096242555,2.10417239592372
80,26,18,4,3.29157245367561,1.44555412061351
80,27,8,8,5.01598625947603,2.31432248270671
80,28,10,4,3.35305076962408,1.48937587864826
80,29,16,10,5.66834433677944,2.61254627170449
80,30,15,3,3.10771633142737,1.32757303375955
80,31,2,7,5.04310865382937,2.36269249335064
80,32,2,3,3.54715611627101,1.57457677263582
80,33,15,10,5.71181235917477,2.64407762583573
80,34,16,2,2.88077192459395,1.27064664221777
80,35,10,6,4.29067724724158,1.94826545522243
80,36,8,1,3.00622970029192,1.34931520106974
80,37,18,8,4.99054286447363,2.28778430862461
80,38,12,5,3.8239983183962,1.71635709035858
80,39,4,9,5.57461250713935,2.58361298344917
80,40,6,3,3.33700459755727,1.43498971347194
80,41,12,6,4.31232984874816,1.96759500774041
80,42,19,4,3.28332296466938,1.45410022149861
80,43,7,9,5.49808515997494,2.63757165725804
80,44,9,5,3.85057501314792,1.71124106068425
80,45,17,8,5.00894956182542,2.30023210371194
80,46,14,2,2.86812752554659,1.25160398496602
80,47,4,7,4.81732195768272,2.23266301303929
80,48,3,2,3.46583929322657,1.50765394867868
80,49,14,7,4.60205394144869,2.09228414141175
80,50,17,5,3.69958259348456,1.6469491289991
80,51,9,8,5.04641069831692,2.3112939950407
80,52,7,4,3.51852073539979,1.56035395311137
80,53,19,9,5.38217034090244,2.52480696293358
80,54,11,3,3.16282614041896,1.36082172690347
80,55,6,6,4.36790596238354,1.9568460401234
80,56,5,5,3.90771357134527,1.75276582106307
80,57,13,8,5.0281166885498,2.318909669512
80,58,19,1,2.85391574841549,1.33550347390884
80,59,9,7,4.60271737846566,2.0840414688575
80,60,11,2,3.00337663930624,1.32764932714447
80,61,17,6,4.23208257473726,1.91558500187869
80,62,15,4,3.27632718445267,1.44983878592054
80,63,3,10,5.85717811766217,2.58850223707522
80,64,3,5,4.03458628784035,1.70967058372147
80,65,15,9,5.43669402038019,2.59673448745631
80,66,16,1,2.90630452176463,1.35886205657088
80,67,11,7,4.59647800163518,2.07375521518083
80,68,9,2,3.10113189005859,1.38946995637668
80,69,19,6,4.21208358378336,1.91397462142638
80,70,13,3,3.10517047616249,1.3422787022506
80,71,5,10,5.84104376199158,2.65793940380917
80,72,6,2,3.19800523403472,1.44519320176216
80,73,12,7,4.61462096242555,2.10417239592372
80,74,19,5,3.6881569482479,1.64593414049052
80,75,7,8,5.08257942247898,2.33975707443416
80,76,9,4,3.3924950370122,1.51174951564682
80,77,17,9,5.376008830754,2.53830820570247
80,78,14,3,3.10272497532552,1.34233369223444
80,79,4,6,4.37883427306552,1.97567716809916
80,80,4,3,3.43919298257871,1.55404550170745
80,81,14,6,4.29325870079944,1.93258352533745
80,82,17,4,3.29062354795843,1.45012288695219
80,83,10,9,5.48193982270538,2.57936674251007
80,84,7,5,3.89740022450968,1.75087333087191
80,85,20,8,4.98255747286103,2.26746066301461
80,86,12,2,2.94532715166623,1.30025864558296
80,87,6,7,4.67925165548246,2.1404569460353
80,88,4,4,3.72677086050786,1.66340747025011
80,89,12,10,5.71535447077659,2.60191257814363
80,90,18,3,3.08874314661041,1.3026523732297
80,91,8,6,4.30164806594244,1.90418388594988
80,92,10,1,2.96541088185775,1.37870359132478
80,93,16,7,4.58991110490358,2.06836293352017
80,94,14,5,3.79540591171024,1.72419704263567
80,95,2,9,5.87408294028131,2.73410948764539
80,96,3,1,3.37620668030558,1.57632726324247
80,97,15,8,5.03169504803362,2.3322825514397
80,98,16,5,3.72309966190401,1.66570453000402
80,99,10,9,5.48193982270538,2.57936674251007
80,100,8,3,3.22119813555904,1.36002539873966
